"eBird.English.Name.2025","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10","currentslopelci11","currentslopemean11","currentsloperci11"
"Bar-winged Flycatcher-shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Iora",-5.55125802365643,-1.55310213850722,2.44505374664199,-3.90066268168458,0.740041276633447,5.38074523495147,-3.01798580823428,1.15222648952336,5.32243878728101,-4.08612328709149,0.0132716368945109,4.11266656088051,-2.94814844967788,0.778867609756009,4.5058836691899,-3.82395451005536,0.473647026273461,4.77124856260228,-3.78165799964951,0.252181786156857,4.28602157196323,-3.67432637182564,0.682962860720441,5.04025209326652,-4.16143996855454,0.361284568939755,4.88400910643405,-4.19859256615261,0.513629154509385,5.22585087517138,-3.15582980143556,1.57129155173767,6.29841290491091
"White-tailed Iora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-throated Fantail",-2.9406135860836,0.0752630750396777,3.09113973616295,-4.88364297276836,-1.2657691950445,2.35210458267936,-5.79012515493299,-2.20968143134822,1.37076229223655,-5.52450794652346,-2.39096331165252,0.742581323218425,-5.465345591452,-1.99228910924139,1.48076737296921,-5.31523813942294,-1.90906713876236,1.49710386189822,-5.22796465922752,-1.79984194860584,1.62828076201584,-5.18293373236268,-1.68960331267585,1.80372710701097,-5.66062473666648,-1.99354446403272,1.67353580860105,-5.99719621660509,-2.2141636958077,1.56886882498968,-6.87455474720807,-3.4089990372892,0.0565566726296665
"Spot-breasted Fantail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-browed Fantail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Drongo",-2.83617227511064,-0.858262783660684,1.11964670778927,-2.71110380938907,-0.846993484348791,1.01711684069149,-2.45948416466522,-0.718907755247491,1.02166865417024,-2.66272255569028,-0.910663964069688,0.841394627550907,-2.09005798146357,-1.13396100739039,-0.177864033317207,-2.61034245033309,-0.924176199913403,0.761990050506279,-2.6236030951554,-0.895261980300022,0.833079134555356,-2.76969801555656,-1.07865789840654,0.612382218743488,-2.87432299414551,-1.110532926933,0.653257140279515,-2.72695415167582,-0.839059049276947,1.04883605312192,-2.75282010518552,-0.763692297282915,1.22543551061969
"Ashy Drongo",-5.74185428334593,-4.27126189655047,-2.800669509755,-6.76972435160476,-5.30652128433824,-3.84331821707172,-6.58113848718645,-5.10773253119594,-3.63432657520542,-6.36637745072129,-4.86081891656714,-3.35526038241299,-6.38170152555036,-4.87734261697478,-3.37298370839919,-6.29872589441106,-4.88712206978185,-3.47551824515264,-6.32116080635261,-4.83254132798713,-3.34392184962164,-6.4743876924086,-4.90713062918873,-3.33987356596887,-6.41785523091287,-4.81521469050919,-3.21257415010551,-6.53513399131666,-4.85538429784197,-3.17563460436727,-6.86004042788266,-5.10326909429587,-3.34649776070909
"White-bellied Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crow-billed Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronzed Drongo",-2.38146132364821,-1.41810039581825,-0.454739467988283,-1.96967276760894,-1.08369866251774,-0.197724557426535,-2.10350852306573,-1.21196763166561,-0.320426740265484,-2.04203559892045,-1.1979096676266,-0.353783736332748,-2.14732515888022,-1.27990181269334,-0.412478466506468,-2.06722808349002,-1.26239733712134,-0.457566590752656,-2.15412828727943,-1.28000246909025,-0.405876650901056,-1.9895696178682,-1.16056366926553,-0.331557720662865,-2.08601542585111,-1.17602963285301,-0.266043839854901,-2.30426983599275,-1.34642440425436,-0.388578972515979,-2.48893130109452,-1.54556850150919,-0.602205701923871
"Lesser Racket-tailed Drongo",-6.34796221658643,-4.1554106188318,-1.96285902107716,-6.31845178686449,-4.22501340630125,-2.13157502573802,-5.97001326663924,-3.92623946543144,-1.88246566422364,-6.07456984942846,-4.09296664647044,-2.11136344351242,-5.48604367619055,-3.81209701979973,-2.13815036340892,-5.98182158544776,-3.95922909564,-1.93663660583225,-6.01521154606675,-3.97703379547324,-1.93885604487973,-6.13340948643677,-4.14217106664862,-2.15093264686048,-5.91383803142165,-3.7951889033406,-1.67653977525956,-5.93835903353941,-3.73753611319594,-1.53671319285248,-6.07093209375991,-3.72655269898859,-1.38217330421728
"Hair-crested Drongo",-2.78636009003471,-1.71770964274639,-0.649059195458068,-3.42779334100645,-2.34009540411356,-1.25239746722067,-3.19923530999076,-2.09437432943815,-0.989513348885537,-3.13538594576294,-2.07330156766615,-1.01121718956936,-3.18534567504076,-2.11272060250992,-1.04009552997907,-3.1175397821224,-2.12186507672323,-1.12619037132406,-3.18065145650536,-2.10140785534617,-1.02216425418697,-3.07721326502143,-2.02230821668548,-0.967403168349529,-3.26353535244419,-2.11680104307764,-0.970066733711081,-3.40190022486558,-2.22182867695728,-1.04175712904899,-3.62794148835708,-2.45555385200951,-1.28316621566193
"Andaman Drongo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Racket-tailed Drongo",-8.10778755520824,-4.86873115572377,-1.62967475623931,-7.84427121827188,-4.78746304638031,-1.73065487448874,-6.77798559483464,-3.64474251665628,-0.511499438477911,-6.03637207220297,-3.44630956006373,-0.856247047924495,-6.60448430061993,-3.75645713171481,-0.908429962809698,-7.04517171006326,-3.92974799204318,-0.814324274023094,-6.96811270832679,-3.85521615201792,-0.742319595709044,-7.15047519135794,-3.95293950936054,-0.755403827363144,-7.03011071468786,-3.76405332671828,-0.497995938748696,-6.64341209817703,-3.37185928699211,-0.100306475807194,-7.81830550025757,-4.21491161842694,-0.611517736596306
"Black-naped Monarch",-2.18854578121644,-0.189493888849034,1.80955800351837,-5.68785658190681,-2.30481195558381,1.0782326707392,-5.82174317364743,-3.21764033892487,-0.613537504202307,-5.67225901033362,-2.63438860713339,0.403481796066833,-5.48763362898022,-2.35650147733816,0.774630674303897,-5.46413312399598,-2.36516677677486,0.733799570446269,-5.47102977253515,-2.33657781699544,0.797874138544263,-5.36604116218332,-2.21723052840799,0.93158010536734,-5.75982619529439,-2.49596297618186,0.76790024293068,-5.94159260875213,-2.54763484881722,0.84632291111768,-6.55027791586197,-3.08489338111134,0.380491153639298
"Amur Paradise-Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Paradise-Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Paradise-Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tiger Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-backed Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-tailed Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isabelline Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Shrike",-3.88513886270121,-1.75705634654626,0.371026169608696,-5.88377437020979,-3.47457393928397,-1.06537350835815,-5.13254873864074,-2.74136801287116,-0.350187287101587,-5.29649515068982,-3.38260294599208,-1.46871074129435,-5.32403241675871,-3.08596001296216,-0.847887609165608,-5.17193890218322,-2.97743223578662,-0.782925569390018,-5.29724674044643,-2.94481970784978,-0.592392675253138,-5.41847749920684,-3.01822414129068,-0.61797078337453,-5.56949342242453,-3.11935582253461,-0.669218222644689,-5.59246338705058,-3.02135329490895,-0.450243202767317,-5.74346711126597,-3.02265197140996,-0.301836831553954
"Burmese Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bay-backed Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-tailed Shrike",-9.45138899038654,-5.97786699194208,-2.50434499349762,-8.77504144094572,-5.15239012011512,-1.52973879928451,-7.92146633106873,-4.35557530684338,-0.789684282618027,-6.42283844640918,-3.87530173791798,-1.32776502942679,-8.07392969638265,-4.58332902991491,-1.09272836344717,-8.0085439136846,-4.56029193082067,-1.11203994795674,-7.96311294648076,-4.49856126484728,-1.03400958321379,-8.27321269482737,-4.87277118224365,-1.47232966965994,-8.0628538585409,-4.40884885171199,-0.754843844883064,-7.64740498805251,-3.97534194957538,-0.303278911098245,-8.34209620983009,-4.3176832583127,-0.29327030679531
"Gray-backed Shrike",-1.6723634951477,-0.37956562189893,0.913232251349842,-0.661351006299021,0.512549687862334,1.68645038202369,-1.25405445657987,0.0765230890292218,1.40710063463831,-1.23085944935682,0.05386457179846,1.33858859295374,-1.19613436686484,0.0725185920311555,1.34117155092715,-1.16974672527132,0.110224098696244,1.39019492266381,-1.09960644911179,0.00811894346544128,1.11584433604267,-1.13422602707547,0.16857546846758,1.47137696401063,-1.24457041764746,0.114409015665125,1.47338844897771,-1.39966625789952,0.00182776110527132,1.40332178011006,-1.00463066857228,0.423102536087625,1.85083574074753
"Great Gray Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Gray Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Giant Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Masked Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woodchat Shrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Jay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-headed Jay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-billed Blue-Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-billed Blue-Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Green-Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous Treepie",-4.91443719456609,-2.51965050577229,-0.124863816978487,-8.37582318451839,-5.20164621465482,-2.02746924479126,-7.98028353648388,-5.19633959591356,-2.41239565534325,-7.79491894645403,-4.73685618516171,-1.67879342386939,-7.400372437123,-4.33379771794135,-1.26722299875969,-7.4885323392927,-4.45493303721966,-1.42133373514663,-7.63629976532591,-4.46298711164528,-1.28967445796464,-7.60919868085886,-4.38923689405717,-1.16927510725548,-7.74272755272012,-4.42809193013443,-1.11345630754874,-8.02063235724879,-4.57698836623923,-1.13334437522967,-8.0193396028312,-4.37056459572406,-0.721789588616927
"Gray Treepie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-bellied Treepie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collared Treepie",-22.1265767030752,-14.7947726345454,-7.46296856601564,-18.9444483781473,-10.9057684661002,-2.86708855405304,-20.5192413682397,-12.2910670690021,-4.06289276976453,-17.4375249634602,-10.9715684073153,-4.50561185117041,-20.3582988296709,-12.3346720008968,-4.31104517212271,-20.1520340567648,-12.0884186814939,-4.02480330622292,-20.1591936324478,-11.9772416234735,-3.79528961449923,-20.5059381819029,-12.1257074243761,-3.74547666684924,-20.403518071251,-11.8106048354052,-3.21769159955944,-20.6942074640442,-11.7650401986769,-2.83587293330971,-21.9950413775269,-12.5211582402044,-3.047275102882
"Andaman Treepie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-rumped Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Magpie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Nutcracker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kashmir Nutcracker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-billed Chough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-billed Chough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Jackdaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"House Crow",-12.0551982903963,-8.20882972412535,-4.36246115785436,-9.19508705539683,-6.67556121777657,-4.15603538015631,-11.5473013880644,-8.0513364337762,-4.55537147948796,-11.3535254749506,-8.64912119392709,-5.94471691290358,-11.4710829313265,-8.24804372513094,-5.02500451893534,-11.4554096269943,-8.13332084019006,-4.81123205338581,-11.5450294076922,-8.1804106710183,-4.81579193434437,-11.5473145275245,-8.10058176981924,-4.65384901211398,-11.8945842953288,-8.42929908693822,-4.9640138785476,-12.0548060071487,-8.40189030647417,-4.74897460579961,-11.9286660010096,-8.02971246883674,-4.13075893666385
"Rook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carrion Crow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hooded Crow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Large-billed Crow",-6.66988478469888,-5.40591111624801,-4.14193744779714,-8.763557419882,-6.61381566443481,-4.46407390898762,-8.98171551413839,-7.14092382894336,-5.30013214374833,-8.86235162363136,-6.92625242363877,-4.99015322364618,-8.73985257863256,-6.82570842827885,-4.91156427792515,-8.73649924553039,-6.74713459921135,-4.75776995289231,-8.631613265988,-6.6804833634541,-4.7293534609202,-8.75868559627359,-6.7243690080062,-4.69005241973881,-8.86980588902235,-6.78037028833858,-4.6909346876548,-9.06328640054885,-6.9069934349788,-4.75070046940875,-9.45340158243112,-7.26685438188712,-5.08030718134313
"Pied Crow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Raven",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-bellied Fairy-Fantail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-headed Canary-Flycatcher",-1.9798127182899,-0.762857090724755,0.454098536840388,-7.32390587237098,-3.87749925431743,-0.43109263626387,-7.08086909012765,-3.94872454313746,-0.816579996147263,-6.82185667265086,-3.60483302606186,-0.387809379472859,-6.67150547351089,-3.41042242099528,-0.14933936847967,-6.62308352399138,-3.35400966652794,-0.0849358090645014,-6.62923879061771,-3.34174178346451,-0.0542447763113109,-6.43876882376677,-3.16218088322656,0.114407057313646,-6.73719731666953,-3.30766564975796,0.121866017153602,-7.17413679392086,-3.63630588614545,-0.0984749783700403,-7.78669876638899,-4.19246875471375,-0.598238743038509
"Fire-capped Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-browed Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sultan Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coal Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-naped Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-vented Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-crested Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azure Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ground Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green-backed Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Tit",-8.62997746095308,-5.89882489797306,-3.16767233499304,-12.1527039924497,-8.58899459718339,-5.02528520191704,-11.387416093172,-7.80286104548846,-4.21830599780488,-11.4015789611901,-8.47320340850651,-5.54482785582291,-11.1488307563761,-7.80021235916559,-4.45159396195513,-11.2925763223243,-7.92360042475777,-4.55462452719121,-11.0877234754239,-7.7764332915657,-4.46514310770746,-11.3887593685653,-7.87067755535755,-4.35259574214981,-11.6127403671673,-7.99693062055032,-4.38112087393334,-12.1154367744039,-8.46752910042168,-4.81962142643948,-12.3517002355775,-8.42793030479344,-4.50416037400941
"White-naped Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Black-lored Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Yellow Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-cheeked Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-crowned Penduline-Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Hoopoe-Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-tailed Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Desert Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-crowned Sparrow-Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy-crowned Sparrow-Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jerdon's Bushlark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Bushlark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bengal Bushlark",5.01109510575064,12.1615409152803,19.3119867248099,9.90792976115631,16.0652542488787,22.222578736601,7.8151572701254,14.6220713157133,21.4289853613011,6.98486040057881,13.7853585665017,20.5858567324246,7.2537966353757,13.6947862893377,20.1357759432998,7.63599994259714,14.0286436964278,20.4212874502585,7.1654850386359,13.9081147156428,20.6507443926497,7.05351664554387,13.0333846751811,19.0132527048183,8.05071747853908,14.8280633433859,21.6054092082328,6.58236392001357,13.9646090058729,21.3468540917322,5.83906246890658,13.6340447348585,21.4290270008104
"Singing Bushlark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Skylark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Skylark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tawny Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crested Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malabar Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horned Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Short-toed Lark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
