"eBird.English.Name.2025","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10","currentslopelci11","currentslopemean11","currentsloperci11"
"Gray-eyed Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Bulbul",-3.70433526965584,-1.51951710799842,0.665301053658998,-5.15016940668843,-2.61113224666847,-0.0720950866485163,-4.93657485708809,-2.50944522850192,-0.0823155999157468,-5.05047649323392,-2.96120895930659,-0.871941425379257,-4.84244991488026,-2.79464086452758,-0.746831814174891,-4.91490354697939,-2.63400898753247,-0.353114428085544,-4.99052816395402,-2.64062580982552,-0.290723455697019,-5.09624540419561,-2.72945356952601,-0.362661734856409,-5.28220234695187,-3.17930441566468,-1.07640648437749,-4.96078097858261,-2.4294534727421,0.101874033098396,-5.40595401880599,-2.70532832738834,-0.00470263597069052
"Yellow-browed Bulbul",-0.856354171079396,-0.57066562229943,-0.284977073519464,-0.834978158122715,-0.565707775541329,-0.296437392959943,-0.818755665528433,-0.562226016245688,-0.305696366962942,-0.789542009794312,-0.531682697821064,-0.273823385847815,-0.739295159161462,-0.516285299729807,-0.293275440298151,-0.768325652383182,-0.533674145720019,-0.299022639056857,-0.766296127568985,-0.522760871514316,-0.279225615459648,-0.801537499276118,-0.560770677415801,-0.320003855555484,-0.82119798951468,-0.564810977181887,-0.308423964849094,-0.773454664843735,-0.502129443038172,-0.230804221232609,-0.681462900140325,-0.427466005291215,-0.173469110442105
"Mountain Bulbul",-1.80277517059768,-0.548975632541841,0.704823905513997,-4.76451337757699,-2.39364598267062,-0.0227785877642515,-4.58520275483474,-2.30769769324981,-0.0301926316648791,-4.46181543398276,-2.32138048841809,-0.180945542853416,-4.36758864684158,-2.17215173404229,0.0232851787569949,-4.20959197305169,-2.11568831489959,-0.0217846567474787,-4.35750517933591,-2.11812277025532,0.121259638825268,-4.40207609594677,-2.12569888236374,0.150678331219295,-4.56898477351594,-2.25439751110255,0.0601897513108376,-4.88934163966996,-2.62231813385047,-0.35529462803097,-4.62916245923597,-2.05476875777041,0.51962494369514
"Nicobar Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Bulbul",-1.90997533381691,-0.188475590763502,1.5330241522899,-2.70837168590054,-0.847438424536727,1.01349483682708,-2.81564385309845,-1.08068417112691,0.65427551084464,-2.55398414058336,-0.826220617286755,0.901542906009854,-2.59151907964535,-0.982412306737427,0.626694466170496,-2.59010743714375,-0.887950658865637,0.814206119412476,-2.6282895196531,-0.938642288359172,0.751004942934755,-1.8975196408806,-0.565773061371685,0.765973518137225,-2.80014730883706,-1.02493303011347,0.750281248610127,-2.78317455986766,-0.907869924097923,0.967434711671817,-3.29422812547266,-1.5069442266731,0.28033967212647
"Square-tailed Bulbul",-0.372050315418367,0.790155253411869,1.95236082224211,-0.267028363803114,0.821051619215675,1.90913160223447,-0.176923068958166,0.853865790087739,1.88465464913364,0.087021814303668,1.10024660892851,2.11347140355336,0.0622875271837339,1.05388021233937,2.04547289749502,0.171797037055779,1.00508716516661,1.83837729327745,-0.0431932033677954,0.968069400800859,1.97933200496951,-0.0719852508761757,0.988839161021904,2.04966357291998,0.177155561147136,1.18640179103935,2.19564802093157,0.205152604334724,1.25643166687246,2.3077107294102,-0.180005908546095,1.02233970172336,2.22468531199282
"Gray-headed Bulbul",-3.22659683581766,-1.43092691728661,0.364743001244445,-5.35422800235865,-2.93949499903382,-0.524761995708991,-4.9610498332941,-2.62535810897128,-0.289666384648458,-5.10825167013733,-2.88776336200491,-0.667275053872492,-4.90718493605478,-2.86800118523921,-0.828817434423641,-4.97609075332788,-2.73349126161679,-0.490891769905695,-4.54133504829928,-2.57858097853423,-0.61582690876919,-5.06842533599255,-2.78589177001473,-0.503358204036908,-5.1156306464086,-2.76001762533605,-0.404404604263506,-5.50117837947262,-3.19545735176069,-0.889736324048757,-5.65701580219071,-3.12037253416594,-0.583729266141172
"Black-headed Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Bulbul",-3.15458371681692,-1.48131985611004,0.191944004596836,-3.1555407416125,-1.52906709646558,0.0974065486813395,-3.50768575805709,-1.91526436414387,-0.32284297023064,-3.4457532541644,-1.91958810626445,-0.393422958364495,-3.35297149001889,-1.74348956655344,-0.134007643087991,-3.35133403897516,-1.73436518893505,-0.117396338894933,-3.30397572691466,-1.82784183601896,-0.351707945123258,-3.47384347106334,-1.82374359138348,-0.173643711703628,-3.27539722099759,-1.58682507776784,0.101747065461912,-3.26019069407148,-1.51623481222568,0.227721069620126,-3.76106082946175,-1.87871471130279,0.00363140685617526
"Black-crested Bulbul",-4.56967448245768,-3.05966757307937,-1.54966066370106,-4.78221862547736,-3.28393671150126,-1.78565479752516,-5.18150234918464,-3.77210726361166,-2.36271217803868,-5.00820323872935,-3.53940647764916,-2.07060971656896,-5.00475819844963,-3.57106779314855,-2.13737738784748,-4.92883734505077,-3.53514537029989,-2.14145339554902,-4.91791498560498,-3.49736033272712,-2.07680567984926,-4.78453258514284,-3.39725242277299,-2.00997226040314,-5.14285752254826,-3.94120194161698,-2.7395463606857,-4.8622843037711,-3.32830557357095,-1.7943268433708,-5.52945620934329,-3.97126021230977,-2.41306421527624
"Flame-throated Bulbul",-1.1782554762858,-0.618932607889394,-0.0596097394929849,-1.77855364371563,-1.08482322650041,-0.391092809285198,-1.70387278158275,-1.01932751194071,-0.334782242298672,-1.67412297722668,-1.06048365039346,-0.446844323560239,-1.61467644388911,-1.02323614888104,-0.431795853872975,-1.59009792224712,-0.979619400339864,-0.369140878432611,-1.64267901994418,-0.978872984015528,-0.315066948086877,-1.68021447231786,-1.01920822995897,-0.358201987600087,-1.7158768151192,-1.03359984291753,-0.351322870715872,-1.72825520828402,-1.00856750270777,-0.288879797131526,-1.62788743029081,-0.878686257035178,-0.129485083779543
"Crested Finchbill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-browed Bulbul",-3.42854480918246,-0.60854752263837,2.21144976390572,-2.94629160411332,-0.190282953258322,2.56572569759668,-1.38773003705883,0.664682794738363,2.71709562653556,-2.73964377008362,-0.190123158605092,2.35939745287343,-2.51142813190207,-0.000982123319070671,2.50946388526393,-2.57052232507775,-0.0633651723461763,2.4437919803854,-1.93888999162504,0.144682921793967,2.22825583521298,-2.35484430596487,0.137503353132028,2.62985101222893,-2.8310017992453,-0.186473631167311,2.45805453691068,-3.24271094701072,-0.730436525907208,1.7818378951963,-2.70664731429423,0.201386987312543,3.10942128891932
"Flavescent Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-throated Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-whiskered Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-vented Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-eared Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Bulbul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wood Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy-throated Warbler",-0.706735986031826,0.194794704827408,1.09632539568664,-0.233119198666406,0.573744600537406,1.38060839974122,-0.480915067983268,0.368795304058306,1.21850567609988,-0.389985604137622,0.420385249409081,1.23075610295578,-0.390092035857177,0.311926776526781,1.01394558891074,-0.437369050589841,0.372811586584863,1.18299222375957,-0.397475001920108,0.399557686177704,1.19659037427552,-0.488055168471088,0.290218189020381,1.06849154651185,-0.557558967786289,0.221681264700013,1.00092149718632,-0.595171153938076,0.277803383807802,1.15077792155368,-0.121439697481255,0.698383543374956,1.51820678423117
"Buff-barred Warbler",1.11859863840558,2.12814286641258,3.13768709441958,1.3539030652966,2.31295184608996,3.27200062688332,1.57232072718849,2.4204423081696,3.26856388915071,1.33755002154349,2.24422202694596,3.15089403234843,1.52014239578231,2.16488306649592,2.80962373720953,1.4270998051317,2.2512181554805,3.0753365058293,1.36470279016586,2.25827105933664,3.15183932850741,1.37353132274429,2.27961034434394,3.1856893659436,1.29912191129767,2.23424211578885,3.16936232028004,1.14722760531172,2.05855049496154,2.96987338461137,1.42357303885677,2.42558549607491,3.42759795329306
"Yellow-browed Warbler",0.92802380990555,5.93163186144994,10.9352399129943,0.900521993138995,5.54682081563674,10.1931196381345,-1.23126274602982,3.8329621374812,8.89718702099221,-1.05077799902001,3.57837184457331,8.20752168816662,-0.773813185486077,3.86251209542626,8.49883737633859,-0.729679797495027,4.08950886629018,8.90869753007539,0.00807260370369531,4.39859758075604,8.78912255780839,-0.432670542668875,4.41161538692584,9.25590131652055,-1.35793684181253,3.61918788126699,8.59631260434651,-1.59913250670043,3.66414485077233,8.92742220824508,-2.75897411596551,2.1626294861208,7.08423308820711
"Hume's Warbler",-2.32522780920165,2.297870075052,6.92096795930565,-2.0450483649402,2.32071892114874,6.68648620723768,0.69651742832936,3.73288095957976,6.76924449083016,-1.54152604324641,2.54529317014551,6.63211238353743,-1.58625327282297,2.37208915236897,6.33043157756091,-1.48467299455629,2.47969456622098,6.44406212699826,-0.980252365091312,2.71395081049986,6.40815398609103,-0.737973619672811,2.97565800019573,6.68928962006427,-1.73405610905557,2.47144230117018,6.67694071139594,-1.96541230130987,2.41002700038605,6.78546630208197,-3.22253306936418,0.524629042345323,4.27179115405483
"Brooks's Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pallas's Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lemon-rumped Warbler",-0.890919793831029,0.484375093340949,1.85966998051293,-0.913718080413538,0.384060331756295,1.68183874392613,-0.818436574524097,0.432780040149834,1.68399665482376,-0.824434417886489,0.360137813776685,1.54471004543986,-0.736322042064129,0.376738859253813,1.48979976057175,-0.343332260277784,0.442363265230749,1.22805879073928,-0.742921799607642,0.454962697885229,1.6528471953781,-0.789537615097973,0.430660598450852,1.65085881199968,-0.920767186104991,0.246823759339384,1.41441470478376,-0.87846327727909,0.426471506906766,1.73140629109262,-0.305416046542723,0.910866667664167,2.12714938187106
"Sichuan Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tytler's Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sulphur-bellied Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tickell's Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dusky Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smoky Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plain Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buff-throated Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willow Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Chiffchaff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Chiffchaff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-spectacled Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-cheeked Warbler",1.39748148360448,4.37333423466143,7.34918698571838,-1.57592555147239,2.25175892354913,6.07944339857066,-1.67205333195383,1.71677786079891,5.10560905355164,-1.37183827394667,2.13454404603636,5.64092636601939,-1.13300935196254,2.17765635260127,5.48832205716508,-1.15191767969234,2.35348206324478,5.8588818061819,-1.11341486203758,2.40957684600869,5.93256855405497,-1.26327387295239,1.81870256487322,4.90067900269882,-1.65926274752005,1.90302110530323,5.46530495812651,-1.37429026997624,2.47429727130569,6.32288481258762,-1.28395999379321,2.75410578802907,6.79217156985136
"Green-crowned Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-crowned Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Whistler's Warbler",3.6498170247532,6.11210997852429,8.57440293229538,-0.813667873394095,2.95250353219526,6.71867493778462,-0.431462010785041,3.25603250059722,6.94352701197948,-0.123519692130349,3.58904014795535,7.30159998804105,0.214035015713419,3.44001131655281,6.6659876173922,0.0445639857781018,3.70130428522503,7.35804458467197,0.0110769611696274,3.69511783654048,7.37915871191134,-0.16989249576994,3.53091259698195,7.23171768973385,-0.473498294643727,3.14976689551803,6.77303208567979,-0.466641979549654,3.52192934073232,7.5105006610143,0.0621800392960239,4.22801462782628,8.39384921635653
"Bianchi's Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greenish Warbler",-1.23154187386946,0.457588183426469,2.1467182407224,-0.965873552604896,0.641771882702759,2.24941731801041,-0.735996929832105,0.766779030071513,2.26955498997513,-0.602619176802969,0.780572615937507,2.16376440867798,-0.884662740190611,0.591903195862519,2.06846913191565,-0.850907901542324,0.609528315173009,2.06996453188834,-0.418130790355346,0.742261654000201,1.90265409835575,-0.422872951737105,0.844209147049712,2.11129124583653,-0.895627328698772,0.647848685771211,2.19132470024119,-1.21311845681076,0.306847712188366,1.82681388118749,-1.42179230125528,0.163537622390372,1.74886754603603
"Two-barred Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Large-billed Leaf Warbler",0.963106816962545,1.55926852082082,2.15543022467909,0.632349005907087,1.28126634387784,1.93018368184859,0.635569007753932,1.16727254836629,1.69897608897864,0.714446232697655,1.32226247498782,1.93007871727798,0.710581951857897,1.28951384444433,1.86844573703076,0.781939597931679,1.31249536198638,1.84305112604108,0.780873177990474,1.34231241165904,1.9037516453276,0.681044232277868,1.24687844115694,1.81271265003602,0.802201140423289,1.39610612491531,1.99001110940733,0.6195453141693,1.26552797672399,1.91151063927868,0.590110621056278,1.27705826442565,1.96400590779503
"Pale-legged Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sakhalin Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arctic Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-crowned Warbler",-1.02082385541167,1.96220309288175,4.94523004117516,-1.52540218351461,1.40901708724806,4.34343635801074,-1.78334841609384,0.993838594552296,3.77102560519844,-1.58945946614712,1.14357864997342,3.87661676609396,-0.91876254325753,0.980978425419213,2.88071939409596,-1.28029232176699,1.2579705788474,3.79623347946179,-1.46922787129732,1.1623424455514,3.79391276240012,-1.64221881047968,0.968317776374605,3.57885436322889,-1.50478538401355,1.34725523280587,4.19929584962529,-1.72952103852501,1.24470523884599,4.21893151621699,-1.39752557821975,1.69045996591123,4.77844551004221
"Yellow-vented Warbler",-7.77763489229724,-4.14519738172171,-0.512759871146172,-6.39172282257585,-3.13915121602107,0.113420390533715,-6.5455047022856,-3.37519748607326,-0.204890269860922,-7.28122303017333,-4.16769573423028,-1.05416843828724,-6.99934166923541,-3.99931465944643,-0.99928764965745,-7.00310563143937,-3.82561473056092,-0.648123829682477,-6.92625110372024,-4.04350865850828,-1.16076621329632,-7.17770433075216,-3.81206537891796,-0.44642642708376,-7.48238531554693,-4.06696925248955,-0.651553189432175,-7.20605769207663,-3.62006169808162,-0.0340657040866166,-7.4980653844276,-3.69477620875031,0.108512966926991
"Western Crowned Warbler",-1.60651229305478,-0.794859835248337,0.0167926225581058,-1.4608863154386,-0.687251608360799,0.0863830987169974,-1.46710825588546,-0.945082729412362,-0.423057202939262,-1.30508009485932,-0.63434554604644,0.0363890027664377,-1.38448227103477,-0.690890031035167,0.00270220896443352,-1.32732088344033,-0.71421218195031,-0.101103480460286,-1.42830966241629,-0.712631758838921,0.00304614473845156,-1.41578234651662,-0.692618042135473,0.0305462622456739,-1.49242148326653,-0.749745905798079,-0.00707032832963118,-1.29982248286768,-0.566844885639675,0.166132711588334,-1.50182758062846,-0.68052380088159,0.140779978865282
"Blyth's Leaf Warbler",-0.467589041990531,1.60413549678748,3.67586003556549,-2.61942478806504,-0.0298018818777616,2.55982102430951,-2.44362455286431,-0.302982789616557,1.8376589736312,-2.28099984442711,0.157120898482362,2.59524164139184,-1.90227544651194,0.39294302900138,2.6881615045147,-1.9646718082092,0.279523331269274,2.52371847074775,-2.15198575883542,0.173535054406765,2.49905586764895,-2.24177141937333,0.233598168413007,2.70896775619934,-2.0800291194851,0.441198465523296,2.96242605053169,-2.31676998394868,0.333246188178543,2.98326236030576,-2.82548187780319,-0.0604018608628865,2.70467815607742
"Claudia's Leaf Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-hooded Warbler",0.766328080912221,2.02812187726495,3.28991567361768,-1.79489003263117,0.379293784088193,2.55347760080755,-1.61957519117289,0.48889127582207,2.59735774281703,-1.54194256919779,0.421966908436334,2.38587638607046,-1.41006661657353,0.508599030161051,2.42726467689564,-1.39330351249577,0.610040874884226,2.61338526226422,-1.34486404161532,0.662732601704285,2.67032924502389,-1.28879579105073,0.736578938823422,2.76195366869758,-1.40365540907849,0.714227101390816,2.83210961186013,-1.86715092760532,0.267811632916371,2.40277419343806,-2.19161902442297,-0.00169074778720823,2.18823752884855
"Pale-footed Bush Warbler",-5.43668788902903,-1.67206107202589,2.09256574497725,-12.1604466105478,-6.8100747323903,-1.45970285423276,-11.5392338593284,-6.4012390507006,-1.26324424207285,-9.9012659179701,-4.79287027274671,0.315525372476672,-10.8431469938155,-5.50128018583597,-0.159413377856479,-10.7467743817452,-5.32739633846218,0.0919817048208739,-10.6237260045543,-5.20999578312698,0.203734438300382,-10.7440539476024,-5.2009849281763,0.342084091249781,-11.1169271710833,-5.40661256649103,0.30370203810126,-11.6919394459095,-5.80299524252001,0.0859489608695141,-12.3632035886033,-6.18396853143921,-0.00473347427515577
"Asian Stubtail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-bellied Tesia",-0.706732839205056,1.83509303114623,4.37691890149751,-0.282310397997002,1.89730059755084,4.07691159309869,-1.59059822019434,0.716216698632272,3.02303161745888,-1.24678806454196,0.736975642520306,2.72073934958258,-1.25067073935537,1.00371349108365,3.25809772152267,-1.2445854200031,1.12516534746403,3.49491611493115,-1.29591806061789,1.06960658032593,3.43513122126975,-1.21528932252992,1.20008886415073,3.61546705083138,-1.56971897752586,0.803869715798845,3.17745840912355,-1.52402714818981,1.0755986715888,3.67522449136742,-1.65208461341173,1.09971975342317,3.85152412025807
"Slaty-bellied Tesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-crowned Bush Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-sided Bush Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-headed Tesia",1.01632676323642,4.05617166043317,7.09601655762992,-5.08361054280931,-0.266775966938919,4.55005860893147,-4.45206587821722,0.449872480740901,5.35181083969902,-4.17912666405694,0.60438433315482,5.38789533036658,-3.79808800979103,0.584103705654274,4.96629542109958,-3.75292999572833,0.858344520293965,5.46961903631626,-3.56773327259559,1.04417610572737,5.65608548405033,-4.16741605116284,0.644239245950109,5.45589454306306,-4.48110608054812,0.400776052249833,5.28265818504779,-4.48491593601881,0.717691906390506,5.92029974879983,-4.70741406105275,0.804027804862593,6.31546967077794
"Cetti's Warbler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-bellied Warbler",-2.60649911183703,0.541824403537593,3.69014791891222,-5.06425459312958,-1.54167613374623,1.98090232563712,-4.83177546947864,-1.77679773858025,1.27817999231814,-4.58339966409377,-1.38364320897834,1.8161132461371,-4.41988897021058,-1.09192224417914,2.2360444818523,-3.85207912071576,-1.05465219674261,1.74277472723054,-4.397637740968,-1.20261383975939,1.99241006144922,-4.35116153734446,-0.95635501638748,2.4384515045695,-4.36582765636069,-0.885778727931989,2.59427020049671,-4.75182474490176,-1.10710604654588,2.53761265181,-4.65458486150463,-0.813637540037696,3.02730978142924
"Rufous-faced Warbler",-2445078.6984606,6.15242485348008,2445091.0033103,-2903443.99795713,2.30326712411789,2903448.60449137,-2755776.77122488,2.24592912911018,2755781.26308314,-2486361.44384207,1.57995718516025,2486364.60375644,-2353313.16231202,1.97557845489652,2353317.11346893,-2616804.86764377,2.51774589540884,2616809.90313556,-2300338.71909788,1.95265471824553,2300342.62440731,-2732043.12921121,2.67521374191817,2732048.47963869,-2793886.24103243,2.73060459611044,2793891.70224162,-2922911.11372036,2.69043062886235,2922916.49458162,-3010227.44094556,1.18405358128489,3010229.80905272
"Black-faced Warbler",-1.88571152387633,1.20018046041161,4.28607244469955,-0.933755050101254,2.13195934518432,5.1976737404699,-0.750460871793601,2.17010311328132,5.09066709835624,-1.08535436322322,1.79043422673747,4.66622281669817,-0.977706147763723,1.84160569051157,4.66091752878686,-0.12557621471679,1.91762079320945,3.9608178011357,-0.504696692572231,2.10233758794365,4.70937186845952,-1.10678727560093,1.74949263068942,4.60577253697978,-1.24118971308034,1.73367250185213,4.70853471678459,-0.874439312163726,2.2164352144605,5.30730974108473,-0.925184384768419,2.33176150464129,5.588707394051
"Mountain Tailorbird",-1.53013859469379,1.55776558353778,4.64566976176936,-2.72154274650839,0.630486494725004,3.9825157359584,-3.51558210063698,-1.00741751055859,1.5007470795198,-3.38760254398576,-0.0806442917122884,3.22631396056119,-3.29178094904858,-0.134119106470155,3.02354273610827,-3.09246213687548,-0.0137644174152372,3.064933302045,-3.29984710908916,-0.109805617965512,3.08023587315814,-3.46150749096061,-0.197534366407063,3.06643875814649,-3.30803276487299,0.104111673448543,3.51625611177008,-3.75507414748649,-0.210813879397033,3.33344638869242,-4.06781038097765,-0.321173460546619,3.42546345988441
