"timegroups","COMMON.NAME","timegroupsf","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_std_comb","mean_std_comb","rci_std_comb"
1997,"Indian Peafowl","before 2000",0.0461063496586501,0.0707732614764762,0.100325588299957,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Indian Peafowl","2000-2006",0.0591038456002791,0.078741236698899,0.106908232923467,73.6178222092297,110.696055022659,177.262718471227,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Indian Peafowl","2007-2010",0.0731022669857914,0.105169609111489,0.141980751400941,95.9998628551634,148.398320381145,246.452311490421,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Indian Peafowl","2011-2012",0.146737576535527,0.194214980670823,0.244619862347153,186.005909893101,274.172841609431,444.971986866246,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Indian Peafowl","2013",0.134385350334174,0.18320078578806,0.230242907623687,168.54510907666,254.730517218099,400.222250799219,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Indian Peafowl","2014",0.176701552449671,0.209616404064677,0.245307337404992,210.589451100789,294.861177172627,458.373776370822,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Indian Peafowl","2015",0.184337942154937,0.217316874257303,0.253007948632277,219.521663281829,305.319643918931,473.882293116738,100,100,100,NA,NA,NA,100,100,100
2016,"Indian Peafowl","2016",0.147838946404262,0.175837762724484,0.202003607098525,175.523820889752,246.138304250334,380.524140036706,71.3824020437228,81.0121237072807,90.6834503887298,NA,NA,NA,71.3824020437228,81.0121237072807,90.6834503887298
2017,"Indian Peafowl","2017",0.169039511967766,0.200933498668824,0.233265816581834,205.120307065364,282.410951196645,433.665076256078,82.9194435183565,92.269965206005,104.312073674191,NA,NA,NA,82.9194435183565,92.269965206005,104.312073674191
2018,"Indian Peafowl","2018",0.185118747851782,0.218957235124046,0.25411948586863,220.299532436192,306.75410473256,469.694806435647,88.8113347020322,101.021496651584,113.78477691018,NA,NA,NA,88.8113347020322,101.021496651584,113.78477691018
2019,"Indian Peafowl","2019",0.173227255456173,0.205847383801781,0.241421712207604,208.614664552775,290.52151051843,445.392419751414,83.1988085412613,95.3676386491726,108.11859790922,NA,NA,NA,83.1988085412613,95.3676386491726,108.11859790922
2020,"Indian Peafowl","2020",0.201141697837562,0.242194735349903,0.279020477210414,243.208645671764,340.50157012728,519.464218894702,97.9662415768555,111.326213032507,126.416956262765,NA,NA,NA,97.9662415768555,111.326213032507,126.416956262765
2021,"Indian Peafowl","2021",0.209936662017188,0.243649118134162,0.279641684021494,243.709087962658,340.743111243424,531.850571614419,100.264757146601,112.058264591043,125.619804992316,NA,NA,NA,100.264757146601,112.058264591043,125.619804992316
2022,"Indian Peafowl","2022",0.209877836085321,0.245342050004077,0.279263312507039,248.707360237351,342.797027767386,535.384635789865,101.915446668112,113.141788809618,125.55386071912,NA,NA,NA,101.915446668112,113.141788809618,125.55386071912
2023,"Indian Peafowl","2023",0.277456706220735,0.31585211467829,0.356249302018365,318.145900874059,446.886148410549,684.407297741904,132.48477255318,145.481004692376,161.097871745683,NA,NA,NA,132.48477255318,145.481004692376,161.097871745683
2024,"Indian Peafowl","2024",0.214306366115584,0.244547606180501,0.27807859785288,245.969662688644,343.766695695693,529.636225203288,102.649745940155,112.688464136893,124.828293721364,NA,NA,NA,102.649745940155,112.688464136893,124.828293721364
2025,"Indian Peafowl","2025",0.205942754852874,0.233925100501292,0.26702882438404,235.115873007046,328.857643160012,512.93707170809,97.6855343145094,107.863918991558,118.538262653793,NA,NA,NA,97.6855343145094,107.863918991558,118.538262653793
2026,"Indian Peafowl","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,109.630342802431,127.39760354727,147.997898738583,109.630342802431,127.39760354727,147.997898738583
2027,"Indian Peafowl","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,110.891033199731,131.510441823346,155.809233987208,110.891033199731,131.510441823346,155.809233987208
2028,"Indian Peafowl","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,112.152798310883,135.699488113179,163.921221932297,112.152798310883,135.699488113179,163.921221932297
2029,"Indian Peafowl","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,113.409097298937,140.084325072061,172.641121968316,113.409097298937,140.084325072061,172.641121968316
2030,"Indian Peafowl","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,114.620166817356,144.600480347262,182.121493242168,114.620166817356,144.600480347262,182.121493242168
