"timegroups","COMMON.NAME","timegroupsf","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_std_comb","mean_std_comb","rci_std_comb"
2030,"Andaman Treepie","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5944317135282,62.4443630011697,83.556632271111,46.5944317135282,62.4443630011697,83.556632271111
2031,"Andaman Treepie","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0077236285036,60.4137427598787,83.0441179463996,44.0077236285036,60.4137427598787,83.0441179463996
2032,"Andaman Treepie","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5116965011669,58.4404311147455,82.7405286154188,41.5116965011669,58.4404311147455,82.7405286154188
2033,"Andaman Treepie","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0673098438989,56.6674304865324,82.1294296955681,39.0673098438989,56.6674304865324,82.1294296955681
1988,"Andaman Bulbul","before 2000",0.0747174085987984,0.182975948740603,0.338081432554308,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"Andaman Bulbul","2000-2006",0.0734103605697418,0.172731077099874,0.30849096653635,36.4524658143377,94.9761239177425,247.1848349766,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Andaman Bulbul","2007-2010",0.0980672198833903,0.192911015206495,0.317245392789336,46.8171253762959,104.424429690109,266.564893905111,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Andaman Bulbul","2011-2012",0.128416885896008,0.194896093221437,0.283010206362715,53.9607164678157,106.160896321888,256.016720086601,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Andaman Bulbul","2013",0.131400012518514,0.238103547648325,0.36509881804423,58.6121476874026,130.348836047961,309.536762643588,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Andaman Bulbul","2014",0.130101778137751,0.207170484666123,0.294939188586225,58.1360910061309,112.287641570609,267.767951884344,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Andaman Bulbul","2015",0.123942329634837,0.194339147761901,0.274886129375436,56.4302240167169,104.980771259768,252.339031884692,100,100,100,NA,NA,NA,100,100,100
2016,"Andaman Bulbul","2016",0.136028611045795,0.189775990513238,0.252310272785704,56.9129106423112,104.015582076572,245.839214835245,72.2005339128652,98.3846281087864,137.646361414482,NA,NA,NA,72.2005339128652,98.3846281087864,137.646361414482
2017,"Andaman Bulbul","2017",0.11948997964103,0.168036494696022,0.224960978851206,50.6946468019036,90.3886671947145,220.558846844202,62.9987226409641,86.6427393199472,120.08954942996,NA,NA,NA,62.9987226409641,86.6427393199472,120.08954942996
2018,"Andaman Bulbul","2018",0.111144280296464,0.15939583656084,0.214770877020345,49.4211569904605,86.6242757269757,212.918200637159,60.8163092881086,82.6876312866776,114.856139237657,NA,NA,NA,60.8163092881086,82.6876312866776,114.856139237657
2019,"Andaman Bulbul","2019",0.122877639907909,0.172995806726347,0.227460847624858,52.1140640840921,93.6554930148272,223.233709255202,66.696823817457,88.9462504574464,121.794627581282,NA,NA,NA,66.696823817457,88.9462504574464,121.794627581282
2020,"Andaman Bulbul","2020",0.120610509130994,0.169187029612695,0.219808842830224,51.9842603573135,91.4046594313679,213.646073377216,66.2366097977501,87.3481577016304,121.002150570615,NA,NA,NA,66.2366097977501,87.3481577016304,121.002150570615
2021,"Andaman Bulbul","2021",0.135583107204244,0.185659842738427,0.236964030752702,56.8329726239038,100.349000869457,239.078611494442,73.1806985618821,95.3352271674934,127.740583944833,NA,NA,NA,73.1806985618821,95.3352271674934,127.740583944833
2022,"Andaman Bulbul","2022",0.123358481028235,0.169688772036912,0.217778283861976,51.6043870799874,92.4626136589689,219.895754407879,68.4393449533813,87.6027071993665,117.359690133557,NA,NA,NA,68.4393449533813,87.6027071993665,117.359690133557
2023,"Andaman Bulbul","2023",0.110547123538958,0.151348270275388,0.196642586817606,45.6215223284913,82.7503774379027,199.425880104996,60.119000620449,78.4127000246802,106.157260651038,NA,NA,NA,60.119000620449,78.4127000246802,106.157260651038
2024,"Andaman Bulbul","2024",0.108436895283243,0.147257396862348,0.192540868300468,45.4266532878764,80.1295049681568,193.423696745242,58.6069286811635,75.8385755938684,102.134156412333,NA,NA,NA,58.6069286811635,75.8385755938684,102.134156412333
2025,"Andaman Bulbul","2025",0.114450040378462,0.157445795892394,0.202719508482544,48.0983102743077,85.3848560639492,203.560128953348,62.359601724997,81.0449937900395,109.002842649971,NA,NA,NA,62.359601724997,81.0449937900395,109.002842649971
2026,"Andaman Bulbul","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9166102406542,77.4178797116883,85.6928445837051,69.9166102406542,77.4178797116883,85.6928445837051
2027,"Andaman Bulbul","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5874558633202,75.8223155284517,85.2228630916541,67.5874558633202,75.8223155284517,85.2228630916541
2028,"Andaman Bulbul","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3347862416928,74.2881836868619,84.6880425842953,65.3347862416928,74.2881836868619,84.6880425842953
2029,"Andaman Bulbul","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1855144896323,72.8585302739713,84.1526526601936,63.1855144896323,72.8585302739713,84.1526526601936
2030,"Andaman Bulbul","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9676533760322,71.2795344604137,83.8464815713208,60.9676533760322,71.2795344604137,83.8464815713208
2031,"Andaman Bulbul","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9073938616046,69.8227613409023,83.4859544514414,58.9073938616046,69.8227613409023,83.4859544514414
2032,"Andaman Bulbul","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.856311303775,68.3935265332458,83.0681343424601,56.856311303775,68.3935265332458,83.0681343424601
2033,"Andaman Bulbul","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.9550423300236,67.0730707686564,82.6802218669584,54.9550423300236,67.0730707686564,82.6802218669584
1988,"White-headed Starling","before 2000",0.058123886988571,0.143466969648967,0.270129168725286,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"White-headed Starling","2000-2006",0.140147915818924,0.254109565034555,0.414943753879862,78.6687709686581,173.007553373552,434.68072383471,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"White-headed Starling","2007-2010",0.13528764474727,0.238286325760206,0.358898752920848,79.0666010471105,161.326986248067,408.73877371791,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"White-headed Starling","2011-2012",0.134724541637631,0.19590145655165,0.265548880244287,71.930090700284,135.876695092307,329.606809756929,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"White-headed Starling","2013",0.148602215608225,0.248818418292108,0.375410619162956,84.4356936281009,170.59493756973,427.326905193664,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"White-headed Starling","2014",0.186448815687967,0.261447150731575,0.347885503052499,93.868975034117,181.743221540317,435.504097678757,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"White-headed Starling","2015",0.207496574782016,0.288760111657563,0.383224780227103,100.071977778125,197.987474942551,464.12253478254,100,100,100,NA,NA,NA,100,100,100
2016,"White-headed Starling","2016",0.189790548212026,0.250028993237109,0.320054992442141,92.4885552798161,171.520676273124,407.723459437685,68.020021588028,86.8701288112335,110.306246317132,NA,NA,NA,68.020021588028,86.8701288112335,110.306246317132
2017,"White-headed Starling","2017",0.162686877825291,0.214772032608226,0.279406369387176,81.1862118124175,150.190248846228,357.317556637878,59.4837410511552,75.5598608263984,94.8981242464352,NA,NA,NA,59.4837410511552,75.5598608263984,94.8981242464352
2018,"White-headed Starling","2018",0.140809025713057,0.185819338437409,0.240911450828591,67.4046572902029,128.971259865428,315.500364735056,52.6570535233241,64.9399231945136,81.4053051870843,NA,NA,NA,52.6570535233241,64.9399231945136,81.4053051870843
2019,"White-headed Starling","2019",0.122347692989571,0.162822164785645,0.211242574890676,59.5447114159859,112.993755766175,262.327450143442,45.1994962709641,56.8580121466438,71.1232921097327,NA,NA,NA,45.1994962709641,56.8580121466438,71.1232921097327
2020,"White-headed Starling","2020",0.120017051922581,0.157510980836259,0.201669134451801,57.9552063786733,108.284811532635,258.061844398458,44.0551891911875,54.9448107764318,68.1999520415442,NA,NA,NA,44.0551891911875,54.9448107764318,68.1999520415442
2021,"White-headed Starling","2021",0.120543140922835,0.154838615294039,0.198092817374522,57.7825229902865,107.926242859573,257.435081402955,44.1371251899414,54.4781203333365,67.3788606932891,NA,NA,NA,44.1371251899414,54.4781203333365,67.3788606932891
2022,"White-headed Starling","2022",0.128737537382437,0.166697538560915,0.211454073754961,61.204576502319,114.84776396157,270.141240496587,47.5098831246562,58.1536145229838,71.1088088585475,NA,NA,NA,47.5098831246562,58.1536145229838,71.1088088585475
2023,"White-headed Starling","2023",0.127605220877367,0.164265851339527,0.208650870568156,61.8474677018655,113.78869510223,269.805894712237,46.8482361786246,57.4873748441776,70.2086381663203,NA,NA,NA,46.8482361786246,57.4873748441776,70.2086381663203
2024,"White-headed Starling","2024",0.120224808435869,0.157745612725812,0.199468179226005,58.4559659519008,108.360832421791,256.819339189997,45.2159985693495,54.9279202421136,67.3346403826729,NA,NA,NA,45.2159985693495,54.9279202421136,67.3346403826729
2025,"White-headed Starling","2025",0.107084505636826,0.139071872262822,0.179594489405472,51.8340464719984,96.218666551232,229.907059214337,39.9794940920377,48.6665547603099,59.6016136096178,NA,NA,NA,39.9794940920377,48.6665547603099,59.6016136096178
2026,"White-headed Starling","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0540489893223,44.2499638016083,51.7316296942561,38.0540489893223,44.2499638016083,51.7316296942561
2027,"White-headed Starling","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1112751293703,41.7309244616457,49.8159516524711,35.1112751293703,41.7309244616457,49.8159516524711
2028,"White-headed Starling","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4223415717268,39.3040201645135,47.8875984547063,32.4223415717268,39.3040201645135,47.8875984547063
2029,"White-headed Starling","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9230612160391,37.0630040786929,46.05470588207,29.9230612160391,37.0630040786929,46.05470588207
2030,"White-headed Starling","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6004831941914,34.9646219680999,44.3165952548334,27.6004831941914,34.9646219680999,44.3165952548334
2031,"White-headed Starling","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4622508740525,32.9561678809662,42.7240902027034,25.4622508740525,32.9561678809662,42.7240902027034
2032,"White-headed Starling","2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4299966131985,31.0709561262261,41.1653840003565,23.4299966131985,31.0709561262261,41.1653840003565
2033,"White-headed Starling","2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6211043122739,29.3066346308234,39.6757695037615,21.6211043122739,29.3066346308234,39.6757695037615
1988,"Andaman Shama","before 2000",6.29969835298166e-08,0.0764117010435919,0.183809385181797,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"Andaman Shama","2000-2006",0.0911985304065942,0.219849413657779,0.386236894338972,92.6153213103198,295.132731746517,310650657.08552,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Andaman Shama","2007-2010",0.0666230291910277,0.15108738322399,0.268216158894067,61.8551457059744,202.402712096985,204112006.375641,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Andaman Shama","2011-2012",0.0906994869740476,0.145883834523875,0.213182100811704,68.4956028418533,192.051471500449,214403083.90859,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Andaman Shama","2013",0.0888619751352871,0.174464573295882,0.280998231973788,74.1278480248775,227.39126962601,250160630.509771,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Andaman Shama","2014",0.101935498190949,0.165905645783964,0.245239265077679,83.1073158807236,223.685804962735,228918495.263803,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Andaman Shama","2015",0.0734773689795794,0.123100601208966,0.186228984448226,60.9952474490719,164.034674791979,179457338.201197,100,100,100,NA,NA,NA,100,100,100
2016,"Andaman Shama","2016",0.0945306620088013,0.137141480638811,0.182630280856205,70.0130424813756,177.655579371941,200826014.670402,74.0220213933784,110.38544138916,174.353144773185,NA,NA,NA,74.0220213933784,110.38544138916,174.353144773185
