"eBird.English.Name.2025","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10","currentslopelci11","currentslopemean11","currentsloperci11"
"Painted Spurfowl",-0.615382479570036,5.96700855092891,12.5493995814279,-1.53318566300424,4.49724763787753,10.5276809387593,-0.935193436936277,4.95806246197295,10.8513183608822,-0.575813225830503,4.88034951719484,10.3365122602202,0.0927614989035729,5.67235899766055,11.2519564964175,0.329869561507314,5.49771613094887,10.6655627003904,-0.33415191538532,5.36096006739121,11.0560720501677,-0.588869589179945,5.13572149338279,10.8603125759455,-1.05548426388932,4.5959477554751,10.2473797748395,-0.556943344249058,5.70741858542571,11.9717805151005,4.11306019754601,8.8313274273375,13.549594657129
"Gray Peacock-Pheasant",-477908346.190272,0.714651478462535,477908347.619575,-456169570.076433,1.17801307299876,456169572.432459,-384064720.422575,3.73303379692975,384064727.888642,-411894078.699713,1.76871138331269,411894082.237136,-420073995.800007,2.24612553922531,420074000.292258,-419904135.955737,2.19750478645462,419904140.350747,-425172127.799499,2.10451001512049,425172132.008519,-357985147.985584,1.62718561356802,357985151.239955,-444147410.162172,1.65460575725646,444147413.471383,-467234321.75667,2.48510214152806,467234326.726874,-437000016.640271,4.47476505340679,437000025.589801
"Mountain Bamboo-Partridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Junglefowl",-6.41203877875728,-1.57518346534516,3.26167184806697,-6.52923234965877,-2.31486525022308,1.89950184921261,-1.87282805927983,0.362079702521314,2.59698746432246,-5.73223851058955,-1.5397435017342,2.65275150712116,-5.52074250137485,-1.43218633858123,2.65636982421238,-5.45773759181049,-1.27194831434213,2.91384096312623,-5.51387718926017,-1.44858322643006,2.61671073640006,-5.59604973997664,-1.27944733056382,3.03715507884899,-5.85407884231643,-1.4369037733722,2.98027129557202,-5.86293759686941,-1.24795594676699,3.36702570333544,-5.58623681050214,-0.755655932791066,4.07492494492001
"Gray Junglefowl",-1.49342703680078,-0.283711685008578,0.926003666783625,-2.18465200771028,-0.966809829872203,0.251032347965878,-2.08463469644913,-0.89623592065597,0.292162855137184,-1.99591464714208,-0.814634110940727,0.366646425260628,-1.82438196371353,-0.679686083887359,0.465009795938808,-1.9269220354878,-0.734825001861228,0.457272031765347,-1.93967789297269,-0.74966517716763,0.44034753863743,-1.98903382163463,-0.772656509326744,0.443720802981138,-1.95993714219273,-0.704341306549692,0.551254529093345,-2.25169016926932,-1.08882037365231,0.0740494219647097,-1.44568238012184,-0.239091884664987,0.96749861079187
"Gray Francolin",-5.7829220660896,-3.38057720095664,-0.978232335823674,-4.43155484610384,-1.71907915738024,0.993396531343356,-4.73276498997733,-2.04248948035697,0.6477860292634,-4.76115274339747,-2.13322857957853,0.4946955842404,-4.69862417337425,-2.11217520619215,0.47427376098994,-4.27127388519276,-2.12045700919789,0.0303598667969869,-4.66124677745746,-2.2656231638326,0.130000449792261,-4.31299044509411,-1.85764482941535,0.597700786263399,-4.16586254501665,-1.67666456302153,0.812533418973598,-4.75916166285257,-1.95795818422396,0.84324529440464,-5.31596362324149,-2.35196689388392,0.612029835473654
"Swamp Francolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chinese Francolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Francolin",-0.0928141699410807,4.83114511350363,9.75510439694834,-1.70086923127096,3.20082368744549,8.10251660616194,-1.60898263949126,2.63971915599444,6.88842095148013,-0.920454170395214,3.67145973768658,8.26337364576838,-0.734320203303881,3.22591392884916,7.1861480610022,-0.449025057395395,3.54322276062247,7.53547057864033,-0.970338325267863,3.32745021708099,7.62523875942983,-1.24322134875278,3.34216919663406,7.9275597420209,-0.83894447176538,3.86859690754732,8.57613828686001,-1.7203967498754,3.21449048034761,8.14937771057063,-0.459365018300678,4.58143237627098,9.62222977084263
"Painted Francolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tibetan Snowcock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Snowcock",-22855811.2685427,-8.15811949958301,22855794.9523037,-18311111.5162638,-5.11974498717589,18311101.2767738,-22400496.3201877,-4.07844015384764,22400488.1633074,-23990161.7897833,-6.92266432890424,23990147.9444546,-23273031.1647381,-6.27217657270728,23273018.6203849,-22449911.7124172,-6.28573077011785,22449899.1409556,-23083999.9035772,-6.29934738667189,23083987.3048824,-23934186.3259389,-6.10455109159355,23934174.1168367,-24675613.9765016,-6.2077421232207,24675601.5610173,-25694950.1507699,-6.04902718178099,25694938.0527155,-24987549.0570837,-7.6572225308588,24987533.7426386
"Blue-breasted Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rain Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chukar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jungle Bush-Quail",-3.64637767635087,-1.77978954829584,0.0867985797591949,-3.02246640908052,-1.41706627143838,0.188333866203754,-3.61422659952781,-2.3542071784843,-1.09418775744079,-3.58597404824309,-1.98115336283232,-0.376332677421558,-3.45386717249067,-1.82580115814527,-0.197735143799865,-3.48765707905451,-1.84978088166486,-0.211904684275213,-3.4412354297688,-1.95942459547778,-0.477613761186755,-3.58619224291773,-1.9238925615764,-0.261592880235069,-3.55620206541434,-1.82777545716535,-0.0993488489163533,-3.58188019305207,-1.78449242790229,0.0128953372474896,-3.38372821819227,-1.53855460602752,0.306619006137241
"Rock Bush-Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Painted Bush-Quail",-15368109.8248262,17.7142872289224,15368145.2534006,-15398865.6618114,21.2588462288718,15398908.1795039,-15101700.7533505,17.4875586680307,15101735.7284678,-14272846.566091,20.8267293983635,14272888.2195498,-14724793.7428586,18.3751625719974,14724830.4931837,-14584718.341107,18.9461862545797,14584756.2334795,-14231465.438612,19.0238541932406,14231503.4863204,-14611037.1723768,20.3609054280751,14611077.8941876,-14967565.9384224,16.8511731341411,14967599.6407687,-14004833.374423,12.8743878312607,14004859.1231987,-13663580.803216,25.1424601636295,13663631.0881363
"Manipur Bush-Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
