"timegroups","COMMON.NAME","timegroupsf","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_recent","mean_std_recent","rci_std_recent","lci_ext_std","mean_ext_std","rci_ext_std","lci_std_comb","mean_std_comb","rci_std_comb"
1993,"Lesser Whistling-Duck","before 2000",0.0574848641912942,0.0751441823793576,0.097171632658359,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"Lesser Whistling-Duck","2000-2006",0.0359303398571671,0.0475409532358972,0.0624238624184062,50.0239457621818,63.9887141677297,80.957186775963,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Lesser Whistling-Duck","2007-2010",0.0673884810584308,0.0893312174557011,0.113656669042802,95.1966588499627,119.211240960061,145.902828389071,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Lesser Whistling-Duck","2011-2012",0.0747672955306,0.0994358451449915,0.128882037640323,105.92801811806,131.317637706283,163.356479265887,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Lesser Whistling-Duck","2013",0.101405849659595,0.131658431406482,0.169702727384562,142.534183318323,175.236987546826,217.096035605826,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Lesser Whistling-Duck","2014",0.109250314156851,0.138545781077591,0.171252841242314,154.872781362102,184.03443927899,222.241316974311,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Lesser Whistling-Duck","2015",0.0884144261445347,0.114091405975241,0.143340774493838,125.565055514375,151.965160888058,181.944918245594,100,100,100,NA,NA,NA,100,100,100
2016,"Lesser Whistling-Duck","2016",0.0846363673336315,0.104955589126106,0.131211204007117,118.32426053066,140.819764922725,165.281927010597,81.4452342574261,92.621928595839,105.864736639098,NA,NA,NA,81.4452342574261,92.621928595839,105.864736639098
2017,"Lesser Whistling-Duck","2017",0.0852299782812732,0.106238270494654,0.132811250105484,119.574805071455,141.754206919425,167.08838191624,81.7277630416227,93.3804782731964,106.911985558464,NA,NA,NA,81.7277630416227,93.3804782731964,106.911985558464
2018,"Lesser Whistling-Duck","2018",0.067249288099592,0.0843895910036805,0.105203650093445,94.7775393701197,112.618389026934,130.715267529899,64.2799481825565,74.1114442305025,83.8141416887843,NA,NA,NA,64.2799481825565,74.1114442305025,83.8141416887843
