"Lesser Whistling-Duck",-5.60625747413944,-3.37082746353572,-1.135397452932,-6.53045100701352,-4.14848971925785,-1.76652843150218,-6.68027960218713,-4.51964914668775,-2.35901869118837,-6.227537246535,-4.04863328335301,-1.86972932017103,-6.40996636510192,-4.24408626498787,-2.07820616487382,-6.02299079764354,-4.19793251680929,-2.37287423597505,-6.24012632044997,-4.10886082855425,-1.97759533665852,-6.42965013048626,-4.52997980142101,-2.63030947235576,-6.58712970885962,-4.29456643706445,-2.00200316526927,-6.53494434937577,-4.13432068953113,-1.73369702968649,-6.89399955333604,-4.36428190724319,-1.83456426115034
"Bar-headed Goose",-7.71850834698517,-4.38949322812395,-1.06047810926273,-8.59798364274435,-5.53911229138169,-2.48024094001902,-8.31644761036189,-5.5326479155828,-2.74884822080371,-6.97585965793881,-4.45272738442806,-1.9295951109173,-7.92151218382578,-5.03325702853378,-2.14500187324178,-7.71193652620282,-4.92330081419825,-2.13466510219369,-7.93861699330131,-5.00017248835979,-2.06172798341827,-7.52401023523624,-4.65086673206302,-1.77772322888981,-8.30915810545075,-5.34261549287035,-2.37607288028995,-8.08057764123931,-4.83591202191699,-1.59124640259467,-7.71371220403541,-4.36962378497881,-1.02553536592222
"Graylag Goose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater White-fronted Goose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser White-fronted Goose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiga Bean-Goose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tundra Bean-Goose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barnacle Goose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-breasted Goose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mute Swan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tundra Swan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golden-throated Barbet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-throated Barbet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-rumped Honeyguide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Wryneck",-7.9843196843787,0.173660519537722,8.33164072345415,-3.19227788239669,3.27836149009015,9.749000862577,-6.04526500179253,1.34637866106988,8.73802232393228,-6.73273543708741,0.385341656376446,7.5034187498403,-6.23851732582399,0.535102605047775,7.30872253591954,-6.22479695010149,0.865569031319333,7.95593501274016,-5.30009138060002,1.28365799960443,7.86740737980887,-6.70608784446558,0.13061585220006,6.9673195488657,-6.49929503582971,1.01032381817783,8.51994267218537,-8.13302542411683,-1.44654383909192,5.239937745933,-5.91147028304896,2.15410535347899,10.2196809900069
"Speckled Piculet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-browed Piculet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heart-spotted Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown-capped Pygmy Woodpecker",-12.1519272491454,-7.21950558565177,-2.28708392215811,-6.85655392191286,-2.93002363774871,0.996506646415437,-9.04852793025573,-4.21725133449257,0.614025261270595,-10.1308104035542,-5.02186919104942,0.0870720214553686,-10.0990524495636,-5.32641209009593,-0.553771730628248,-9.78821112371662,-5.08212926164655,-0.37604739957649,-9.8754020978735,-4.93755320339356,0.000295691086384109,-10.1018356276757,-4.98706112264048,0.127713382394749,-10.4158412146674,-5.15561871698708,0.104603780693241,-11.0869228680132,-5.7238136187857,-0.360704369558196,-11.4301421174448,-5.69216968120406,0.0458027550366676
"Gray-capped Pygmy Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-crowned Woodpecker",-3.62655026850919,-1.51646675738713,0.593616753734933,-3.58664615090705,-1.63948255026132,0.307681050384404,-4.40169634829886,-2.39978331423978,-0.397870280180691,-4.26508780230406,-2.35555086104754,-0.446013919791018,-4.10502497734683,-2.27305426068267,-0.441083544018513,-4.05558214684093,-2.15694888102645,-0.25831561521198,-4.08429369454258,-2.27725641426052,-0.470219133978466,-4.23747905840505,-2.20899827849873,-0.180517498592412,-3.9433446988671,-1.91855734207209,0.106230014722929,-4.47389371291416,-2.30894123887876,-0.143988764843365,-4.78757250210856,-2.54715130529258,-0.306730108476603
"Brown-fronted Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-bellied Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulvous-breasted Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freckle-breasted Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stripe-breasted Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darjeeling Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Spotted Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sind Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crimson-naped Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bay Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Flameback",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malabar Flameback",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-naped Woodpecker",-2.5267374741855,0.598380132376876,3.72349773893925,-2.81619584446814,0.208880603498174,3.23395705146449,-3.55509332909112,-1.30934507472531,0.936403179640499,-3.19030656680878,-0.228597417311589,2.7331117321856,-3.16437249181615,-0.609737777126194,1.94489693756376,-3.35843936964682,-0.388541315159375,2.58135673932807,-3.40986473500051,-0.453380459383555,2.5031038162334,-3.50669639487556,-0.495671791055958,2.51535281276364,-3.63880583707479,-0.536975283539782,2.56485526999523,-3.68567619853621,-0.438480401150959,2.80871539623429,-3.80833358140884,-0.372096172265841,3.06414123687716
"Rufous Woodpecker",-3.90777685609652,-1.69083568437661,0.526105487343296,-6.2894264097997,-3.52835225564082,-0.767278101481942,-5.84057580281316,-3.13651645180655,-0.432457100799941,-5.92161866218311,-3.31652933202263,-0.71144000186214,-5.50553115848586,-3.40440548127137,-1.30327980405689,-5.68824697014175,-3.17347577489203,-0.658704579642306,-5.81928708135871,-3.26048862759721,-0.701690173835719,-5.93822552870643,-3.33334297210716,-0.728460415507886,-6.10369645954465,-3.42855149224393,-0.7534065249432,-5.88640487000128,-3.04301828559826,-0.199631701195238,-6.3592115391091,-3.34646259547764,-0.333713651846187
"Pale-headed Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Flameback",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Flameback",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-rumped Flameback",0.14809455717955,1.54929419692097,2.9504938366624,-0.247935505175751,1.15256429390061,2.55306409297697,-0.0952663994417192,1.24941039780133,2.59408719504437,-0.142529836004856,1.16432200879768,2.47117385360021,0.160365739265228,1.07122650696961,1.982087274674,-0.0504663126682991,1.20438350963876,2.45923333194582,-0.0076111700623346,1.11017589855924,2.22796296718081,-0.160059599668793,1.11680861666487,2.39367683299854,-0.239246440986373,1.08038980930897,2.4000260596043,-0.254333524578975,1.14837499975528,2.55108352408954,0.109337494399968,1.52455897639175,2.93978045838353
"Lesser Yellownape",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Streak-throated Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scaly-bellied Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-headed Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Yellownape",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Slaty Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-bellied Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Woodpecker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pied Falconet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collared Falconet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Kestrel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Kestrel",-5.20149083691115,-3.72397861851754,-2.24646640012393,-5.70856842522978,-4.25366138675396,-2.79875434827814,-5.46599803328851,-4.0476651777407,-2.62933232219288,-5.25931217395387,-3.96045456367541,-2.66159695339696,-5.14914019761199,-4.22764505760522,-3.30614991759845,-5.44933992794599,-4.08744170221021,-2.72554347647444,-5.47040610870457,-4.12308471549042,-2.77576332227628,-5.50246224154828,-4.11203333417997,-2.72160442681165,-5.37721203486516,-3.97379161213483,-2.5703711894045,-5.38259987014797,-3.92465590862383,-2.46671194709969,-5.98652326760178,-4.57273323137269,-3.1589431951436
"Red-necked Falcon",-6.980789424758,-3.8569457759947,-0.733102127231394,-6.621380594799,-3.78543781745014,-0.949495040101291,-7.34638746951219,-4.45917398478523,-1.57196050005828,-7.1777783792186,-4.71347796833601,-2.24917755745341,-6.93679558983643,-4.21306247561836,-1.48932936140028,-6.93817714503313,-4.29726831664351,-1.65635948825389,-7.08467357411014,-4.25932648972538,-1.43397940534063,-7.27522901685437,-4.60681151322791,-1.93839400960144,-7.1946834000438,-4.2359771940741,-1.27727098810441,-7.80561608483625,-4.94187974668284,-2.07814340852942,-6.78322046944946,-3.66223679951479,-0.541253129580122
"Red-footed Falcon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amur Falcon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Merlin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Hobby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Hobby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laggar Falcon",-12.7220075330675,-1.58398267857014,9.55404217592719,-15.805490853028,-6.29111067597041,3.22326950108715,-14.525393913269,-4.43382422385409,5.65774546556083,-8.43137680405817,-1.54179158270659,5.34779363864499,-13.4930053107842,-3.67484801829691,6.14330927419039,-13.3414244446376,-3.44957564930933,6.44227314601894,-13.186565456271,-3.29286796166951,6.60082953293192,-12.9238673682394,-2.96743271971941,6.98900192880059,-14.6009503052848,-5.2849787374081,4.03099283046856,-14.1532463492114,-3.34699757962017,7.45925118997107,-12.7975126045461,-1.70059310472139,9.39632639510335
"Saker Falcon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peregrine Falcon",-7.56212856523502,-3.80554261115954,-0.0489566570840587,-8.10213903165569,-5.12840920686144,-2.15467938206719,-7.64234890605018,-4.25524473636378,-0.868140566677381,-6.76310465601363,-3.63316419893316,-0.503223741852699,-7.17623019463314,-3.89777823967963,-0.619326284726124,-6.6074779560987,-3.96028801644945,-1.31309807680019,-7.27523560037994,-3.94367421232915,-0.612112824278367,-7.37719076268035,-3.99272961742087,-0.608268472161393,-7.33002066779778,-3.85663320463562,-0.38324574147346,-6.42430977089884,-3.12966501233205,0.164979746234736,-7.83268903285046,-4.00040138246789,-0.168113732085323
"Alexandrine Parakeet",16.1889514700361,22.0271862399756,27.865421009915,15.4739819402062,21.0827010137635,26.6914200873207,15.3123618328659,20.3021634780555,25.291965123245,15.8174788836878,20.4801453805909,25.142811877494,16.6853253033136,21.4700783269414,26.2548313505693,16.8791431621745,21.198090809336,25.5170384564974,15.9817818282795,21.0217680856639,26.0617543430484,16.3280676797825,21.4866691845534,26.6452706893243,16.3443559618949,21.6535859314591,26.9628159010232,16.917070814169,22.2408769468979,27.5646830796269,14.494778476663,20.2943256239641,26.0938727712652
"Rose-ringed Parakeet",1.27606053516326,2.99909363228422,4.72212672940518,0.898030540079394,2.40027878174981,3.90252702342023,1.04977901753153,2.49284184854586,3.93590467956018,1.19272975049184,2.71957410276031,4.24641845502877,1.62005572929724,2.91044211997383,4.20082851065041,1.40104292435665,2.79429359734009,4.18754427032354,1.31675725222134,2.70552613972523,4.09429502722913,1.23545203195022,2.78485021773654,4.33424840352286,1.31370376380064,2.88926765742207,4.46483155104351,1.4699015048209,3.05890667452061,4.64791184422032,1.29082223671307,3.01497599720587,4.73912975769866
"Slaty-headed Parakeet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-headed Parakeet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plum-headed Parakeet",0.751990401138958,1.84211895509084,2.93224750904272,0.963133075002085,1.9807925843423,2.99845209368252,1.38977533283374,2.14524976949105,2.90072420614835,0.890997125964185,1.85649883398829,2.8220005420124,0.931212499373434,1.83924070948086,2.74726891958829,1.04938979600241,1.88311914848764,2.71684850097287,1.03946952212766,1.93077633093727,2.82208313974688,0.902475696716104,1.87295406487827,2.84343243304043,0.916477514507414,1.91126811426083,2.90605871401425,0.689263392776714,1.65027416482946,2.6112849368822,0.642040653030621,1.71658209728719,2.79112354154377
"Blossom-headed Parakeet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malabar Parakeet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Derbyan Parakeet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-breasted Parakeet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicobar Parakeet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-tailed Parakeet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vernal Hanging-Parrot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-tailed Broadbill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-lored Broadbill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-naped Pitta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue Pitta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Pitta",-4.76238771555348,-1.14751953546252,2.46734864462844,-2.73562114472998,0.296712704100786,3.32904655293156,-3.48233205811513,-0.270488469178653,2.94135511975782,-4.1130439441158,-0.886176572723042,2.34069079866972,-3.82508440551109,-0.882744513919026,2.05959537767303,-3.92899980717292,-0.686804453674881,2.55539089982316,-3.46360424411745,-0.487352465681072,2.48889931275531,-4.12489805153233,-1.03376325267633,2.05737154617967,-4.30926117258035,-0.962845777700342,2.38356961717966,-3.55376054790772,-0.142841025060163,3.2680784977874,-5.02859062135568,-1.41000718881506,2.20857624372556
"Blue-winged Pitta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicobar Hooded Pitta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Hooded Pitta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mangrove Pitta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-bellied Minivet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Small Minivet",1.43342736084508,2.69327716078432,3.95312696072356,0.198247230750388,1.7737025913484,3.34915795194641,0.32288732973862,1.84773366323958,3.37257999674054,0.549611251074394,1.59169095885645,2.6337706666385,0.411571095454239,1.85846601668867,3.30536093792309,0.438111993008539,1.89876009409918,3.35940819518983,0.414277684512956,1.86583981493056,3.31740194534817,0.353944696962287,1.74674887723975,3.13955305751721,0.323438960873086,1.85311083131147,3.38278270174984,0.466498244113742,2.04158800451729,3.61667776492084,0.176318226244813,1.86550630557105,3.55469438489729
"Gray-chinned Minivet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Short-billed Minivet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Long-tailed Minivet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orange Minivet",-4.73488007792994,-3.58302226422796,-2.43116445052598,-7.12763149843459,-5.52787598648885,-3.92812047454312,-6.73927357550958,-4.83919973158182,-2.93912588765406,-6.69593994350505,-4.8428853401722,-2.98983073683935,-6.70100206001496,-4.91093432731813,-3.12086659462131,-6.65180246276488,-4.85582649726265,-3.05985053176042,-6.62551598240399,-4.81261725980777,-2.99971853721154,-6.72326470487692,-4.85873606917057,-2.99420743346422,-6.69854375088223,-4.78853269299958,-2.87852163511694,-7.12970598052917,-5.26455086293986,-3.39939574535056,-7.09738278739483,-4.99615056666383,-2.89491834593283
"Scarlet Minivet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Minivet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown-rumped Minivet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosy Minivet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Cuckooshrike",-8.49085172428111,-4.56986097888651,-0.648870233491899,-6.82226906414034,-3.29287851457869,0.236512034982958,-7.77743245119463,-4.14244370800516,-0.507454964815691,-6.07353640785448,-3.39717994943056,-0.72082349100665,-7.16704620251338,-4.36599317670813,-1.56494015090287,-7.4043615208509,-4.06836199722766,-0.732362473604427,-7.52909344561423,-4.03592078320732,-0.542748120800418,-7.53205890185527,-3.98817068040063,-0.444282458945988,-7.65771654828875,-4.00781858555142,-0.357920622814104,-8.05578449510563,-4.27164367970934,-0.487502864313054,-8.657939875324,-4.75004814202054,-0.842156408717071
"Oriental Cuckooshrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
